Post_ID,Post_Date,Day,Hour,Platform,Content_Type,Content_Category,Followers,Reach,Impressions,Likes,Comments,Shares,Saves,Video_Views,Engagement_Rate,Month,Month_Number,Time_Slot
POST-0844,08-10-2025,Wednesday,11,Instagram,Video,Tutorial,28193,2420,3242,278,34,8,28,2124,14.38,October,10,Morning
POST-0845,17-02-2025,Monday,19,Instagram,Image,Entertainment,28210,5774,7808,204,20,11,2,0,4.1,February,2,Evening
POST-0846,24-01-2025,Friday,19,LinkedIn,Image,Behind the Scenes,28258,5696,7162,325,47,12,4,0,6.81,January,1,Evening
POST-0847,26-09-2025,Friday,11,Instagram,Image,Education,28279,1497,2625,126,15,7,1,0,9.95,September,9,Morning
POST-0848,23-09-2025,Tuesday,11,LinkedIn,Carousel,Behind the Scenes,28282,12175,17637,208,37,4,25,0,2.25,September,9,Morning
POST-0849,19-10-2025,Sunday,21,LinkedIn,Image,Tutorial,28281,1664,2632,143,17,9,8,0,10.64,October,10,Night
POST-0850,06-01-2025,Monday,16,YouTube,Video,Education,28328,2411,3625,235,18,14,25,2195,12.11,January,1,Evening
POST-0851,28-08-2025,Thursday,9,YouTube,Video,Product,28355,1524,1702,161,14,18,6,1145,13.06,August,8,Morning
POST-0852,16-12-2025,Tuesday,20,Instagram,Text,Announcement,28375,2906,3208,89,14,4,5,0,3.85,December,12,Night
POST-0853,06-10-2025,Monday,20,Instagram,Video,Product,28394,1350,1566,137,11,8,11,1031,12.37,October,10,Night
POST-0854,21-06-2025,Saturday,17,Instagram,Short,Announcement,28409,2772,3943,220,36,7,24,832,10.35,June,6,Evening
POST-0855,23-06-2025,Monday,11,Instagram,Image,Education,28453,5046,7674,150,14,6,19,0,3.75,June,6,Morning
POST-0856,30-05-2025,Friday,19,YouTube,Carousel,Announcement,28480,3128,5620,91,15,3,5,0,3.64,May,5,Evening
POST-0857,21-01-2025,Tuesday,14,LinkedIn,Image,Entertainment,28530,2404,4148,211,11,24,22,0,11.15,January,1,Afternoon
POST-0858,20-09-2025,Saturday,22,YouTube,Image,Behind the Scenes,28555,6505,10435,355,51,11,5,0,6.49,September,9,Night
POST-0859,16-07-2025,Wednesday,20,LinkedIn,Image,Education,28555,1697,2269,64,6,5,5,0,4.71,July,7,Night
POST-0860,11-07-2025,Friday,12,Facebook,Text,Product,28593,4733,6193,219,14,22,21,0,5.83,July,7,Afternoon
POST-0861,07-12-2025,Sunday,21,Instagram,Image,Behind the Scenes,28617,2353,3701,185,21,20,8,0,9.94,December,12,Night
POST-0862,24-09-2025,Wednesday,21,YouTube,Video,Entertainment,28642,3127,4094,107,3,9,8,2600,4.06,September,9,Night
POST-0863,17-12-2025,Wednesday,11,Instagram,Video,Announcement,28689,2825,4588,102,5,3,4,2513,4.04,December,12,Morning
POST-0864,31-01-2025,Friday,16,Instagram,Text,Announcement,28714,2978,4754,225,34,24,24,0,10.31,January,1,Evening
POST-0865,14-12-2025,Sunday,18,LinkedIn,Image,Product,28756,2695,3072,245,26,17,4,0,10.83,December,12,Evening
POST-0866,25-07-2025,Friday,11,Instagram,Video,Product,28784,1804,2981,163,12,11,10,1520,10.86,July,7,Morning
POST-0867,27-05-2025,Tuesday,20,Instagram,Carousel,Announcement,28803,2028,2271,208,9,22,27,0,13.12,May,5,Night
POST-0868,23-07-2025,Wednesday,9,Instagram,Short,Product,28837,3534,4552,173,8,2,13,2775,5.55,July,7,Morning
POST-0869,14-01-2025,Tuesday,18,Facebook,Carousel,Announcement,28857,2611,4650,117,7,10,16,0,5.74,January,1,Evening
POST-0870,07-12-2025,Sunday,12,YouTube,Video,Behind the Scenes,28900,1461,2247,88,7,7,9,1215,7.6,December,12,Afternoon
POST-0871,18-08-2025,Monday,22,Instagram,Image,Product,28940,1879,3179,91,2,7,9,0,5.8,August,8,Night
POST-0872,15-01-2025,Wednesday,10,Facebook,Video,Behind the Scenes,28968,1891,3299,83,4,2,8,1520,5.13,January,1,Morning
POST-0873,30-11-2025,Sunday,13,Instagram,Video,Tutorial,29004,2684,3350,278,25,30,24,2338,13.3,November,11,Afternoon
POST-0874,15-06-2025,Sunday,19,Facebook,Text,Behind the Scenes,29038,3051,5024,119,19,5,9,0,4.98,June,6,Evening
POST-0875,13-02-2025,Thursday,13,YouTube,Image,Product,29063,2906,3862,163,25,7,17,0,7.3,February,2,Afternoon
POST-0876,19-08-2025,Tuesday,16,YouTube,Video,Tutorial,29102,1929,2119,137,23,13,12,1590,9.59,August,8,Evening
POST-0877,26-01-2025,Sunday,12,YouTube,Text,Tutorial,29127,2789,3151,311,19,34,36,0,14.34,January,1,Afternoon
POST-0878,21-07-2025,Monday,8,Facebook,Text,Tutorial,29163,1300,1488,55,2,2,0,0,4.54,July,7,Morning
POST-0879,05-10-2025,Sunday,8,LinkedIn,Short,Tutorial,29179,565,860,48,7,2,0,182,10.09,October,10,Morning
POST-0880,28-01-2025,Tuesday,21,Facebook,Video,Behind the Scenes,29208,2677,4099,134,17,12,8,1181,6.39,January,1,Night
POST-0881,16-10-2025,Thursday,20,Instagram,Video,Entertainment,29241,1110,1871,115,7,7,10,660,12.52,October,10,Night
POST-0882,05-08-2025,Tuesday,16,YouTube,Image,Product,29260,1637,2081,87,7,3,5,0,6.23,August,8,Evening
POST-0883,29-04-2025,Tuesday,18,Instagram,Carousel,Tutorial,29283,1419,2301,24,3,1,1,0,2.04,April,4,Evening
POST-0884,23-03-2025,Sunday,14,Instagram,Short,Entertainment,29305,3891,4864,291,44,23,2,3662,9.25,March,3,Afternoon
POST-0885,05-01-2025,Sunday,15,Instagram,Text,Behind the Scenes,29341,1414,1817,65,10,5,5,0,6.01,January,1,Afternoon
POST-0886,13-03-2025,Thursday,10,Instagram,Text,Announcement,29361,3200,4933,129,12,6,17,0,5.12,March,3,Morning
POST-0887,14-04-2025,Monday,9,LinkedIn,Image,Tutorial,29394,2100,2823,83,4,3,7,0,4.62,April,4,Morning
POST-0888,17-11-2025,Monday,15,Facebook,Carousel,Announcement,29440,1391,2501,21,2,2,0,0,1.8,November,11,Afternoon
POST-0889,07-07-2025,Monday,22,LinkedIn,Video,Education,29473,1154,1485,103,4,4,8,1042,10.31,July,7,Night
POST-0890,14-03-2025,Friday,21,Facebook,Image,Behind the Scenes,29481,3535,4341,217,10,9,13,0,7.04,March,3,Night
POST-0891,29-09-2025,Monday,16,Instagram,Video,Product,29511,3389,5793,294,12,13,14,2066,9.83,September,9,Evening
POST-0892,15-06-2025,Sunday,16,Instagram,Video,Entertainment,29552,4192,7146,333,21,13,4,3369,8.85,June,6,Evening
POST-0893,01-11-2025,Saturday,20,YouTube,Video,Announcement,29576,7495,8785,461,24,14,39,5301,7.18,November,11,Night
POST-0894,01-10-2025,Wednesday,14,Instagram,Image,Education,29618,3177,4140,184,11,10,1,0,6.48,October,10,Afternoon
POST-0895,07-12-2025,Sunday,13,YouTube,Image,Announcement,29653,3192,4572,198,25,6,22,0,7.86,December,12,Afternoon
POST-0896,16-09-2025,Tuesday,17,Facebook,Carousel,Announcement,29686,2553,2807,237,31,20,2,0,11.36,September,9,Evening
POST-0897,09-02-2025,Sunday,15,Instagram,Video,Behind the Scenes,29711,2894,3843,162,5,3,15,1503,6.39,February,2,Afternoon
POST-0898,22-07-2025,Tuesday,16,Instagram,Video,Announcement,29733,2251,3663,78,11,3,3,1587,4.22,July,7,Evening
POST-0899,05-06-2025,Thursday,8,YouTube,Carousel,Behind the Scenes,29758,1668,2712,40,5,4,2,0,3.06,June,6,Morning
POST-0900,22-10-2025,Wednesday,17,Facebook,Carousel,Entertainment,29787,8164,9483,356,61,23,27,0,5.72,October,10,Evening
POST-0901,26-02-2025,Wednesday,13,YouTube,Short,Announcement,29821,978,1249,80,3,7,2,725,9.41,February,2,Afternoon
POST-0902,20-06-2025,Friday,10,Facebook,Short,Tutorial,29855,3132,3919,238,33,9,7,1969,9.16,June,6,Morning
POST-0903,29-10-2025,Wednesday,19,Instagram,Carousel,Tutorial,29879,3473,5429,287,32,28,29,0,10.83,October,10,Evening
POST-0904,15-08-2025,Friday,10,Instagram,Carousel,Education,29908,2956,3396,226,30,6,28,0,9.81,August,8,Morning
POST-0905,14-01-2025,Tuesday,10,Instagram,Short,Product,29941,1602,2866,44,6,5,1,1288,3.5,January,1,Morning
POST-0906,26-10-2025,Sunday,8,Instagram,Video,Product,29949,2446,2781,147,5,16,5,1057,7.07,October,10,Morning
POST-0907,14-05-2025,Wednesday,18,Facebook,Video,Entertainment,29968,2108,3049,114,17,9,14,1125,7.31,May,5,Evening
POST-0908,05-09-2025,Friday,20,LinkedIn,Short,Behind the Scenes,29987,1503,2370,42,5,1,3,749,3.39,September,9,Night
POST-0909,27-08-2025,Wednesday,13,Facebook,Video,Announcement,30013,2645,4658,201,24,18,23,2304,10.06,August,8,Afternoon
POST-0910,23-08-2025,Saturday,8,Instagram,Carousel,Product,30037,2167,3273,189,16,18,11,0,10.8,August,8,Morning
POST-0911,02-06-2025,Monday,14,Instagram,Video,Entertainment,30062,2000,3383,46,5,3,4,1823,2.9,June,6,Afternoon
POST-0912,29-05-2025,Thursday,11,Facebook,Image,Behind the Scenes,30080,3943,5710,236,12,23,25,0,7.51,May,5,Morning
POST-0913,06-02-2025,Thursday,11,LinkedIn,Short,Product,30116,1511,1836,44,5,1,4,1372,3.57,February,2,Morning
POST-0914,23-07-2025,Wednesday,16,YouTube,Carousel,Announcement,30148,3446,4706,312,34,30,21,0,11.52,July,7,Evening
POST-0915,17-04-2025,Thursday,18,Instagram,Image,Behind the Scenes,30156,1932,2908,129,14,5,6,0,7.97,April,4,Evening
POST-0916,25-05-2025,Sunday,15,Instagram,Video,Education,30185,3417,4948,88,11,5,4,1688,3.16,May,5,Afternoon
POST-0917,03-03-2025,Monday,13,YouTube,Short,Product,30199,2805,4591,214,9,11,4,2656,8.48,March,3,Afternoon
POST-0918,29-09-2025,Monday,21,LinkedIn,Carousel,Behind the Scenes,30248,3081,4481,109,4,4,2,0,3.86,September,9,Night
POST-0919,03-12-2025,Wednesday,16,Instagram,Image,Education,30271,1574,2105,55,2,2,3,0,3.94,December,12,Evening
POST-0920,19-05-2025,Monday,11,Instagram,Short,Product,30294,1761,2529,158,6,16,16,1237,11.13,May,5,Morning
POST-0921,04-06-2025,Wednesday,20,Instagram,Carousel,Education,30323,1684,2424,89,12,2,4,0,6.35,June,6,Night
POST-0922,20-06-2025,Friday,9,Instagram,Text,Entertainment,30349,2964,3134,300,14,20,24,0,12.08,June,6,Morning
POST-0923,27-01-2025,Monday,21,LinkedIn,Carousel,Announcement,30377,4060,5262,377,32,25,47,0,11.85,January,1,Night
POST-0924,03-10-2025,Friday,10,YouTube,Text,Product,30423,4871,7207,477,60,14,10,0,11.52,October,10,Morning
POST-0925,18-11-2025,Tuesday,16,LinkedIn,Carousel,Behind the Scenes,30454,2044,3238,101,6,2,6,0,5.63,November,11,Evening
POST-0926,03-07-2025,Thursday,15,Instagram,Short,Product,30492,2819,3863,326,54,20,16,1873,14.76,July,7,Afternoon
POST-0927,23-01-2025,Thursday,22,Instagram,Short,Announcement,30534,1106,1780,28,3,1,2,409,3.07,January,1,Night
POST-0928,04-05-2025,Sunday,12,Facebook,Video,Announcement,30551,795,1134,75,5,2,8,258,11.32,May,5,Afternoon
POST-0929,27-02-2025,Thursday,9,Facebook,Image,Behind the Scenes,30599,1670,2216,76,8,3,0,0,5.21,February,2,Morning
POST-0930,29-10-2025,Wednesday,14,Instagram,Carousel,Behind the Scenes,30636,1864,2296,178,25,7,14,0,12.02,October,10,Afternoon
POST-0931,20-10-2025,Monday,12,YouTube,Video,Education,30675,1144,1885,26,3,1,0,903,2.62,October,10,Afternoon
POST-0932,20-05-2025,Tuesday,18,YouTube,Short,Education,30693,1011,1760,83,10,9,3,893,10.39,May,5,Evening
POST-0933,18-05-2025,Sunday,8,Facebook,Short,Announcement,30731,3596,5742,88,8,3,4,2174,2.86,May,5,Morning
POST-0934,05-11-2025,Wednesday,12,YouTube,Text,Education,30764,1725,2096,77,2,4,3,0,4.99,November,11,Afternoon
POST-0935,02-02-2025,Sunday,21,Instagram,Image,Education,30786,1065,1682,72,8,6,4,0,8.45,February,2,Night
POST-0936,14-10-2025,Tuesday,17,LinkedIn,Image,Announcement,30842,9582,13690,256,32,12,15,0,3.29,October,10,Evening
POST-0937,18-12-2025,Thursday,9,YouTube,Text,Education,30877,2943,5131,243,32,7,17,0,10.16,December,12,Morning
POST-0938,13-06-2025,Friday,8,Facebook,Image,Tutorial,30902,2248,2370,131,10,11,5,0,6.98,June,6,Morning
POST-0939,03-10-2025,Friday,15,YouTube,Short,Education,30933,3880,6323,170,26,9,8,2175,5.49,October,10,Afternoon
POST-0940,18-09-2025,Thursday,16,Instagram,Image,Tutorial,30972,1762,2466,114,12,2,4,0,7.49,September,9,Evening
POST-0941,24-11-2025,Monday,10,Instagram,Image,Entertainment,31014,6386,10803,363,31,18,23,0,6.81,November,11,Morning
POST-0942,13-01-2025,Monday,21,Instagram,Video,Product,31049,1148,1727,25,1,2,2,1003,2.61,January,1,Night
POST-0943,15-09-2025,Monday,8,Instagram,Video,Education,31092,1303,1375,123,3,2,1,1019,9.9,September,9,Morning
POST-0944,23-05-2025,Friday,22,Instagram,Image,Behind the Scenes,31137,2475,3882,201,27,21,28,0,11.19,May,5,Night
POST-0945,10-11-2025,Monday,8,YouTube,Video,Announcement,31151,1753,2541,209,15,16,4,835,13.92,November,11,Morning
POST-0946,11-11-2025,Tuesday,16,Instagram,Short,Tutorial,31173,5778,7103,691,108,70,66,2470,16.18,November,11,Evening
POST-0947,15-04-2025,Tuesday,22,Instagram,Text,Entertainment,31190,1106,1262,55,3,3,2,0,5.7,April,4,Night
POST-0948,31-07-2025,Thursday,22,Facebook,Video,Tutorial,31220,1783,2404,146,10,12,2,985,9.53,July,7,Night
POST-0949,30-06-2025,Monday,22,Instagram,Video,Entertainment,31265,3033,4460,254,36,26,24,1199,11.21,June,6,Night
POST-0950,23-07-2025,Wednesday,11,Instagram,Video,Entertainment,31301,3621,5101,88,7,2,6,3001,2.84,July,7,Morning
POST-0951,31-10-2025,Friday,18,Facebook,Text,Behind the Scenes,31317,4607,4896,352,62,10,16,0,9.55,October,10,Evening
POST-0952,31-08-2025,Sunday,12,YouTube,Video,Behind the Scenes,31342,3208,3724,158,18,11,7,1126,6.05,August,8,Afternoon
POST-0953,04-10-2025,Saturday,12,YouTube,Carousel,Education,31382,8894,13879,508,86,33,59,0,7.71,October,10,Afternoon
POST-0954,05-09-2025,Friday,14,Instagram,Image,Entertainment,31404,2047,2987,149,6,9,15,0,8.74,September,9,Afternoon
POST-0955,02-04-2025,Wednesday,14,YouTube,Video,Announcement,31431,2922,4696,219,7,11,8,1747,8.38,April,4,Afternoon
POST-0956,02-08-2025,Saturday,15,Instagram,Video,Education,31463,4242,5772,206,6,23,7,2474,5.7,August,8,Afternoon
POST-0957,19-05-2025,Monday,9,LinkedIn,Carousel,Product,31469,2229,2769,198,31,15,17,0,11.71,May,5,Morning
POST-0958,03-06-2025,Tuesday,20,Facebook,Video,Tutorial,31507,2257,3720,60,5,4,1,1493,3.1,June,6,Night
POST-0959,10-02-2025,Monday,13,Instagram,Short,Education,31539,2053,2491,170,22,3,5,1667,9.74,February,2,Afternoon
POST-0960,08-03-2025,Saturday,14,Instagram,Carousel,Behind the Scenes,31574,1860,2037,61,6,2,6,0,4.03,March,3,Afternoon
POST-0961,06-05-2025,Tuesday,19,LinkedIn,Video,Behind the Scenes,31591,1425,1890,156,27,7,14,679,14.32,May,5,Evening
POST-0962,17-04-2025,Thursday,8,Instagram,Video,Entertainment,31610,1951,2708,231,34,26,2,1392,15.02,April,4,Morning
POST-0963,21-08-2025,Thursday,17,Facebook,Carousel,Announcement,31631,1131,1364,85,8,2,6,0,8.93,August,8,Evening
POST-0964,17-04-2025,Thursday,18,LinkedIn,Carousel,Entertainment,31662,3255,5750,293,16,20,19,0,10.69,April,4,Evening
POST-0965,01-04-2025,Tuesday,20,Facebook,Image,Behind the Scenes,31691,1103,1349,88,7,8,9,0,10.15,April,4,Night
POST-0966,07-06-2025,Saturday,11,LinkedIn,Image,Education,31721,8189,9347,578,51,47,40,0,8.74,June,6,Morning
POST-0967,27-07-2025,Sunday,10,YouTube,Image,Behind the Scenes,31771,6702,10362,589,49,56,21,0,10.67,July,7,Morning
POST-0968,31-12-2025,Wednesday,21,Facebook,Text,Tutorial,31815,4835,5595,446,61,25,57,0,12.18,December,12,Night
POST-0969,06-07-2025,Sunday,15,YouTube,Carousel,Behind the Scenes,31834,2349,2959,87,13,2,2,0,4.43,July,7,Afternoon
POST-0970,09-05-2025,Friday,11,Instagram,Short,Behind the Scenes,31855,1911,2599,185,27,7,14,1398,12.19,May,5,Morning
POST-0971,28-04-2025,Monday,20,YouTube,Carousel,Tutorial,31904,5155,6471,173,10,12,7,0,3.92,April,4,Night
POST-0972,13-06-2025,Friday,12,Instagram,Carousel,Education,31928,2909,4480,169,8,11,15,0,6.98,June,6,Afternoon
POST-0973,05-12-2025,Friday,12,Facebook,Image,Product,31973,3579,4133,157,20,9,5,0,5.34,December,12,Afternoon
POST-0974,16-05-2025,Friday,10,Facebook,Carousel,Tutorial,32020,1774,2719,122,17,13,16,0,9.47,May,5,Morning
POST-0975,31-03-2025,Monday,18,Instagram,Image,Announcement,32042,4721,5367,353,51,20,20,0,9.4,March,3,Evening
POST-0976,01-08-2025,Friday,12,Instagram,Short,Tutorial,32067,1697,2520,195,31,7,16,785,14.67,August,8,Afternoon
POST-0977,10-10-2025,Friday,18,Instagram,Video,Announcement,32096,2789,4975,302,23,23,27,2357,13.45,October,10,Evening
POST-0978,12-12-2025,Friday,17,YouTube,Image,Education,32114,1019,1671,22,1,1,1,0,2.45,December,12,Evening
POST-0979,13-04-2025,Sunday,17,LinkedIn,Short,Product,32131,1836,3230,63,4,5,4,743,4.14,April,4,Evening
POST-0980,21-11-2025,Friday,12,LinkedIn,Image,Tutorial,32154,3459,5048,65,5,4,1,0,2.17,November,11,Afternoon
POST-0981,09-11-2025,Sunday,13,LinkedIn,Short,Announcement,32193,2053,2399,181,8,3,13,1005,9.99,November,11,Afternoon
POST-0982,18-05-2025,Sunday,8,Facebook,Text,Entertainment,32215,2056,2729,91,12,6,7,0,5.64,May,5,Morning
POST-0983,03-05-2025,Saturday,13,Facebook,Carousel,Product,32241,4047,6605,396,42,15,53,0,12.5,May,5,Afternoon
POST-0984,08-04-2025,Tuesday,16,Instagram,Video,Entertainment,32264,2523,2898,104,12,3,4,1013,4.88,April,4,Evening
POST-0985,26-04-2025,Saturday,22,Instagram,Short,Announcement,32276,5184,8025,628,100,60,15,4433,15.49,April,4,Night
POST-0986,19-11-2025,Wednesday,19,Instagram,Carousel,Announcement,32322,698,901,59,6,6,3,0,10.6,November,11,Evening
POST-0987,24-04-2025,Thursday,10,Facebook,Image,Announcement,32322,3583,6227,285,46,30,34,0,11.02,April,4,Morning
POST-0988,30-06-2025,Monday,9,Instagram,Short,Education,32342,3464,4547,289,42,12,2,2915,9.96,June,6,Morning
POST-0989,08-12-2025,Monday,22,Instagram,Image,Behind the Scenes,32377,1125,1453,109,11,6,1,0,11.29,December,12,Night
POST-0990,08-09-2025,Monday,14,Instagram,Video,Product,32389,1288,1615,55,6,5,6,911,5.59,September,9,Afternoon
POST-0991,17-02-2025,Monday,13,Instagram,Video,Tutorial,32424,4243,6173,475,46,49,33,2513,14.21,February,2,Afternoon
POST-0992,27-01-2025,Monday,9,Facebook,Video,Tutorial,32467,1461,2577,154,12,3,14,1107,12.53,January,1,Morning
POST-0993,23-03-2025,Sunday,8,Instagram,Carousel,Tutorial,32485,1850,2692,132,18,5,9,0,8.86,March,3,Morning
POST-0994,13-11-2025,Thursday,8,Instagram,Short,Product,32516,3638,5842,326,39,25,9,2896,10.97,November,11,Morning
POST-0995,24-03-2025,Monday,14,LinkedIn,Video,Tutorial,32531,2185,3147,88,7,2,7,1646,4.76,March,3,Afternoon
POST-0996,25-04-2025,Friday,13,LinkedIn,Video,Education,32565,3404,3785,227,28,4,8,1273,7.84,April,4,Afternoon
POST-0997,17-07-2025,Thursday,15,YouTube,Carousel,Tutorial,32595,1629,2427,117,12,4,7,0,8.59,July,7,Afternoon
POST-0998,30-06-2025,Monday,12,YouTube,Image,Announcement,32625,3083,4611,144,6,10,5,0,5.35,June,6,Afternoon
POST-0999,28-01-2025,Tuesday,15,Instagram,Image,Announcement,32670,4741,7098,95,12,8,12,0,2.68,January,1,Afternoon
POST-1000,14-03-2025,Friday,21,LinkedIn,Short,Entertainment,32704,3131,3988,352,36,33,19,2175,14.05,March,3,Night
POST-1001,29-12-2025,Monday,20,Facebook,Text,Education,32748,787,983,65,11,4,6,0,10.93,December,12,Night
POST-1002,03-06-2025,Tuesday,8,YouTube,Text,Product,32784,3743,4854,192,31,14,6,0,6.49,June,6,Morning
POST-1003,12-04-2025,Saturday,8,Instagram,Short,Entertainment,32798,2704,2901,204,8,13,15,1042,8.88,April,4,Morning
POST-1004,30-10-2025,Thursday,17,Instagram,Video,Announcement,32829,1595,1867,131,8,12,5,1079,9.78,October,10,Evening
POST-1005,20-06-2025,Friday,14,Instagram,Video,Behind the Scenes,32864,5618,7108,681,90,57,14,2743,14.99,June,6,Afternoon
POST-1006,30-10-2025,Thursday,19,Instagram,Carousel,Announcement,32874,1008,1445,66,3,5,3,0,7.64,October,10,Evening
POST-1007,28-02-2025,Friday,8,Instagram,Text,Tutorial,32919,7311,12674,603,91,65,10,0,10.52,February,2,Morning
POST-1008,22-06-2025,Sunday,14,YouTube,Video,Announcement,32948,1852,2918,200,26,5,14,1710,13.23,June,6,Afternoon
POST-1009,23-10-2025,Thursday,21,YouTube,Image,Behind the Scenes,32980,6202,8912,163,28,3,12,0,3.32,October,10,Night
POST-1010,08-10-2025,Wednesday,15,Instagram,Image,Product,32998,2556,4057,177,14,12,21,0,8.76,October,10,Afternoon
POST-1011,05-09-2025,Friday,19,Instagram,Image,Education,33027,1263,1747,127,16,7,1,0,11.96,September,9,Evening
POST-1012,17-06-2025,Tuesday,11,Instagram,Video,Behind the Scenes,33059,2758,2993,294,35,31,15,1518,13.6,June,6,Morning
POST-1013,28-10-2025,Tuesday,9,Instagram,Video,Education,33083,3140,4913,369,47,17,43,2096,15.16,October,10,Morning
POST-1014,17-05-2025,Saturday,11,YouTube,Video,Announcement,33112,3523,5562,131,22,10,5,1558,4.77,May,5,Morning
POST-1015,29-08-2025,Friday,18,YouTube,Video,Entertainment,33115,4681,7215,492,40,42,6,1443,12.39,August,8,Evening
POST-1016,19-07-2025,Saturday,8,Instagram,Carousel,Entertainment,33160,1601,2704,65,3,2,7,0,4.81,July,7,Morning
POST-1017,21-04-2025,Monday,11,Facebook,Image,Tutorial,33175,3428,5609,306,46,6,7,0,10.65,April,4,Morning
POST-1018,15-03-2025,Saturday,21,YouTube,Short,Announcement,33177,3919,6551,416,20,24,35,1628,12.63,March,3,Night
POST-1019,14-07-2025,Monday,15,YouTube,Carousel,Behind the Scenes,33193,2256,2446,117,12,4,8,0,6.25,July,7,Afternoon
POST-1020,26-04-2025,Saturday,8,Facebook,Text,Education,33211,1567,2820,100,16,3,13,0,8.42,April,4,Morning
POST-1021,08-07-2025,Tuesday,16,Facebook,Image,Entertainment,33246,1550,2311,85,13,5,6,0,7.03,July,7,Evening
POST-1022,15-09-2025,Monday,10,Facebook,Text,Tutorial,33263,3946,5897,374,50,14,39,0,12.09,September,9,Morning
POST-1023,20-10-2025,Monday,21,Facebook,Image,Entertainment,33295,4054,6121,251,8,19,11,0,7.13,October,10,Night
POST-1024,09-10-2025,Thursday,18,Facebook,Carousel,Entertainment,33312,1662,2081,35,6,2,5,0,2.89,October,10,Evening
POST-1025,06-07-2025,Sunday,21,Facebook,Short,Product,33367,1257,1605,89,8,5,2,857,8.27,July,7,Night
POST-1026,21-01-2025,Tuesday,14,Instagram,Image,Entertainment,33401,5158,8808,91,6,6,10,0,2.19,January,1,Afternoon
POST-1027,07-03-2025,Friday,9,Facebook,Image,Tutorial,33453,1117,1675,29,1,1,3,0,3.04,March,3,Morning
POST-1028,25-09-2025,Thursday,15,Instagram,Carousel,Education,33469,2855,5054,173,8,12,12,0,7.18,September,9,Afternoon
POST-1029,06-08-2025,Wednesday,15,Instagram,Video,Entertainment,33505,1683,2030,114,3,11,5,1305,7.9,August,8,Afternoon
POST-1030,26-10-2025,Sunday,12,Instagram,Carousel,Announcement,33522,1000,1489,21,2,2,0,0,2.5,October,10,Afternoon
POST-1031,29-06-2025,Sunday,11,Instagram,Video,Behind the Scenes,33557,2800,4200,154,12,3,14,2114,6.54,June,6,Morning
POST-1032,12-06-2025,Thursday,10,Instagram,Video,Education,33593,2357,2540,115,7,5,3,2174,5.52,June,6,Morning
POST-1033,31-03-2025,Monday,22,Facebook,Carousel,Entertainment,33603,5753,8741,226,34,20,29,0,5.37,March,3,Night
POST-1034,23-01-2025,Thursday,19,Facebook,Text,Announcement,33617,9075,12144,477,20,37,64,0,6.59,January,1,Evening
POST-1035,22-02-2025,Saturday,10,Facebook,Text,Announcement,33631,2360,3239,42,3,2,1,0,2.03,February,2,Morning
POST-1036,07-09-2025,Sunday,9,Instagram,Video,Education,33641,4586,5453,102,15,10,4,3069,2.86,September,9,Morning
POST-1037,31-07-2025,Thursday,21,YouTube,Video,Announcement,33661,4635,6933,210,32,22,17,1924,6.06,July,7,Night
POST-1038,31-03-2025,Monday,12,Facebook,Image,Entertainment,33678,1964,3054,149,20,11,17,0,10.03,March,3,Afternoon
POST-1039,13-05-2025,Tuesday,12,Instagram,Image,Education,33688,1627,2796,165,17,6,2,0,11.68,May,5,Afternoon
POST-1040,23-08-2025,Saturday,19,Instagram,Image,Entertainment,33718,6316,10619,540,28,62,62,0,10.96,August,8,Evening
POST-1041,20-05-2025,Tuesday,10,Instagram,Short,Tutorial,33753,2141,3821,57,5,3,5,1492,3.27,May,5,Morning
POST-1042,18-05-2025,Sunday,12,YouTube,Carousel,Announcement,33765,2579,4595,245,33,12,21,0,12.06,May,5,Afternoon
POST-1043,09-04-2025,Wednesday,11,Instagram,Carousel,Announcement,33786,2230,3513,203,29,6,25,0,11.79,April,4,Morning
POST-1044,21-08-2025,Thursday,22,YouTube,Carousel,Education,33815,2431,3064,235,28,25,30,0,13.08,August,8,Night
POST-1045,21-11-2025,Friday,19,Instagram,Carousel,Product,33840,1879,2734,155,24,12,5,0,10.43,November,11,Evening
POST-1046,05-04-2025,Saturday,10,Facebook,Carousel,Announcement,33860,3940,4383,146,16,3,20,0,4.7,April,4,Morning
POST-1047,17-04-2025,Thursday,14,YouTube,Text,Announcement,33898,5201,7669,331,51,12,38,0,8.31,April,4,Afternoon
POST-1048,23-06-2025,Monday,15,Facebook,Text,Entertainment,33936,2132,2727,111,18,12,10,0,7.08,June,6,Afternoon
POST-1049,11-03-2025,Tuesday,10,Instagram,Text,Entertainment,33972,1228,1783,23,1,1,0,0,2.04,March,3,Morning
POST-1050,11-07-2025,Friday,16,Facebook,Short,Announcement,33998,2688,4334,192,9,16,23,2002,8.93,July,7,Evening
POST-1051,20-11-2025,Thursday,22,Facebook,Video,Product,34050,1158,1268,50,8,3,4,607,5.61,November,11,Night
POST-1052,19-08-2025,Tuesday,15,Facebook,Image,Behind the Scenes,34099,1842,3144,176,13,12,10,0,11.45,August,8,Afternoon
POST-1053,02-03-2025,Sunday,9,Instagram,Short,Product,34122,5129,5531,462,44,40,20,2255,11.04,March,3,Morning
POST-1054,16-03-2025,Sunday,19,LinkedIn,Image,Entertainment,34149,9317,13206,781,73,41,111,0,10.8,March,3,Evening
